Country,Exchange,Ticker,Full Company Name,Sector,Industry,ISIC_Section,ISIC_Description,Incorporated in,Market_Tier,Stock_Price,Volume,Market_Cap
Malaysia,BURSA,TECGUAN,Teck Guan Perdana Berhad,Consumer Products & Services,Agricultural Products,A,"Agriculture, forestry and fishing",MALAYSIA,,2.11,2.0,84600000.0
Malaysia,BURSA,TAFI,Tafi Industries Berhad,Consumer Products & Services,Houshold Goods,C,Manufacturing,MALAYSIA,,0.64,5930.0,242830000.0
Malaysia,BURSA,HEXTAR,Hextar Global Berhad,Industrial Products & Services,Chemicals,C,Manufacturing,MALAYSIA,,0.8,25901.0,3151410000.0
Malaysia,BURSA,PTT,PTT SYNERGY Group Berhad,Property,,L,Real estate activities,MALAYSIA,,1.35,100.0,619570000.0
Malaysia,BURSA,AME,AME Elite Consortium Berhad,Construction,,F,Construction,MALAYSIA,,1.5,1830.0,961010000.0
Malaysia,BURSA,PWRWELL,Powerwell Holdings Berhad,Industrial Products & Services,"Industrial Materials, Components & Equipment",C,Manufacturing,MALAYSIA,,0.65,31090.0,377360000.0
Malaysia,BURSA,KENERGY,Kawan Renergy Berhad,Industrial Products & Services,"Industrial Materials, Components & Equipment",C,Manufacturing,MALAYSIA,,0.46,18935.0,253000000.0
Malaysia,BURSA,CBHB,CBH Engineering Holding Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.535,48493.0,1006280000.0
Malaysia,BURSA,DFX,Divfex Berhad,Technology,Digital Services,S,Other service activities,MALAYSIA,,0.085,2520.0,63390000.0
Malaysia,BURSA,PGLOBE,Paragon Globe Berhad,Property,,L,Real estate activities,MALAYSIA,,0.7,1115.0,522640000.0
Malaysia,BURSA,TOPMIX,Topmix Berhad,Industrial Products & Services,Building Materials,F,Construction,MALAYSIA,,0.49,12937.0,192990000.0
Malaysia,BURSA,DXN,DXN Holdings Bhd.,Consumer Products & Services,Retailers,G,Wholesale and retail trade,MALAYSIA,,0.48,13127.0,2392800000.0
Malaysia,BURSA,GDB,GDB Holdings Berhad,Construction,,F,Construction,MALAYSIA,,0.38,364403.0,391870000.0
Malaysia,BURSA,KOPI,Oriental Kopi Holdings Berhad,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,1.11,55225.0,2220000000.0
Malaysia,BURSA,CHEEDING,Cheeding Holdings Berhad,Construction,,F,Construction,MALAYSIA,,0.69,15396.0,550110000.0
Malaysia,BURSA,SORENTO,Sorento Capital Berhad,Consumer Products & Services,Houshold Goods,C,Manufacturing,MALAYSIA,,0.65,307.0,559000000.0
Malaysia,BURSA,PESONA,Pesona Metro Holdings Bhd,Construction,,F,Construction,MALAYSIA,,0.35,1000.0,243250000.0
Malaysia,BURSA,RGS,Ray GO Solar Holdings Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.17,0.0,43350000.0
Malaysia,BURSA,DESTINI,Destini Berhad,Industrial Products & Services,Industrial Engineering,F,Construction,MALAYSIA,,0.295,1735.0,161940000.0
Malaysia,BURSA,HLIND,Hong Leong Industries Berhad,Consumer Products & Services,Automotive,C,Manufacturing,MALAYSIA,,16.8,2731.0,5508780000.0
Malaysia,BURSA,IAB,Insights Analytics Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,1.63,41532.0,896500000.0
Malaysia,BURSA,HI,HI Mobility Berhad,Consumer Products & Services,"Travel, Leisure & Hospitality",I,Accommodation and food service activities,MALAYSIA,,2.22,16147.0,1110000000.0
Malaysia,BURSA,TEOSENG,Teo Seng Capital Bhd,Consumer Products & Services,Agricultural Products,A,"Agriculture, forestry and fishing",MALAYSIA,,0.965,2148.0,579020000.0
Malaysia,BURSA,PANDA,Panda Eco SYSTEM Berhad,Technology,Software,J,Information and communication,MALAYSIA,,0.21,54.0,145040000.0
Malaysia,BURSA,SIGN,Signature International Berhad,Consumer Products & Services,Houshold Goods,C,Manufacturing,MALAYSIA,,1.38,35.0,890790000.0
Malaysia,BURSA,FIBRO,Fibromat (M) Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.815,1005.0,202340000.0
Malaysia,BURSA,TOMEI,Tomei Consolidated Berhad,Consumer Products & Services,Retailers,G,Wholesale and retail trade,MALAYSIA,,1.97,908.0,273040000.0
Malaysia,BURSA,SPTOTO,SPORTS Toto Berhad,Consumer Products & Services,"Travel, Leisure & Hospitality",I,Accommodation and food service activities,MALAYSIA,,1.32,6045.0,1783360000.0
Malaysia,BURSA,BETA,Betamek Berhad,Industrial Products & Services,Auto Parts,C,Manufacturing,MALAYSIA,,0.56,6243.0,254430000.0
Malaysia,BURSA,KERJAYA,Kerjaya Prospek Group Berhad,Construction,,F,Construction,MALAYSIA,,2.42,7404.0,3066640000.0
Malaysia,BURSA,ITMAX,Itmax SYSTEM Berhad,Technology,Digital Services,S,Other service activities,MALAYSIA,,4.97,31948.0,5148190000.0
Malaysia,BURSA,PETDAG,Petronas Dagangan Bhd,Consumer Products & Services,Retailers,G,Wholesale and retail trade,MALAYSIA,,21.9,8118.0,21756640000.0
Malaysia,BURSA,ADNEX,Adnex Group Berhad,Construction,,F,Construction,MALAYSIA,,0.235,55088.0,117500000.0
Malaysia,BURSA,SAG,Signature Alliance Group Berhad,Construction,,F,Construction,MALAYSIA,,0.765,743.0,765000000.0
Malaysia,BURSA,LHI,Leong Hup International Berhad,Consumer Products & Services,Agricultural Products,A,"Agriculture, forestry and fishing",MALAYSIA,,0.78,35349.0,2852090000.0
Malaysia,BURSA,PGLOBAL,Pantech Global Berhad,Industrial Products & Services,Metals,C,Manufacturing,MALAYSIA,,0.43,223.0,365500000.0
Malaysia,BURSA,OPTIMAX,Optimax Holdings Berhad,Healthcare,Providers,Q,Human health and social work activities,MALAYSIA,,0.535,8926.0,290670000.0
Malaysia,BURSA,CCIB,CC International Berhad,Consumer Products & Services,Consumer Services,S,Other service activities,MALAYSIA,,0.35,0.0,167890000.0
Malaysia,BURSA,DLADY,Dutch Lady Milk Industries Berhad,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,31.7,27.0,2028800000.0
Malaysia,BURSA,KEYFIELD,Keyfield International Berhad,Energy,"Energy, Infrastructure, Equipment & Services",F,Construction,MALAYSIA,,1.42,1582.0,1149760000.0
Malaysia,BURSA,CHINTEK,Chin Teck Plantations Berhad,Plantation,,A,"Agriculture, forestry and fishing",MALAYSIA,,10.8,45.0,986720000.0
Malaysia,BURSA,IDEAL,Ideal Capital Berhad,Property,,L,Real estate activities,MALAYSIA,,3.5,0.0,1750000000.0
Malaysia,BURSA,CVIEW,Country View Berhad,Property,,L,Real estate activities,MALAYSIA,,3.02,610.0,302000000.0
Malaysia,BURSA,AMWAY,Amway (M) Holdings Bhd,Consumer Products & Services,Retailers,G,Wholesale and retail trade,MALAYSIA,,4.83,264.0,793980000.0
Malaysia,BURSA,CARLORINO,Carlo Rino Group Berhad,Consumer Products & Services,Personal Goods,C,Manufacturing,MALAYSIA,,0.22,1788.0,107530000.0
Malaysia,BURSA,WELLCHIP,Well Chip Group Berhad,Financial Services,Other Financials,K,Financial and insurance activities,MALAYSIA,,1.4,5255.0,840000000.0
Malaysia,BURSA,PRTASCO,Protasco Berhad,Construction,,F,Construction,MALAYSIA,,0.19,26983.0,94120000.0
Malaysia,BURSA,TAKAFUL,Syarikat Takaful Malaysia Keluarga Berhad,Financial Services,Insurance,K,Financial and insurance activities,MALAYSIA,,3.27,2361.0,2852040000.0
Malaysia,BURSA,CTOS,CTOS Digital Berhad,Technology,Digital Services,S,Other service activities,MALAYSIA,,0.7,107483.0,1603370000.0
Malaysia,BURSA,VSTECS,VSTECS Berhad,Technology,Technology Equipment,J,Information and communication,MALAYSIA,,4.87,4926.0,1753200000.0
Malaysia,BURSA,FFB,Farm Fresh Berhad,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,2.57,75548.0,4842800000.0
Malaysia,BURSA,KMLOONG,Kim Loong Resources Berhad,Plantation,,A,"Agriculture, forestry and fishing",MALAYSIA,,2.45,409.0,2409610000.0
Malaysia,BURSA,EDELTEQ,Edelteq Holdings Berhad,Technology,Technology Equipment,J,Information and communication,MALAYSIA,,0.38,27936.0,222600000.0
Malaysia,BURSA,SDS,SDS Group Berhad,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,0.5,7270.0,273090000.0
Malaysia,BURSA,AGMO,Agmo Holdings Berhad,Technology,Software,J,Information and communication,MALAYSIA,,0.315,2115.0,102370000.0
Malaysia,BURSA,SKBSHUT,SKB Shutters Corporation Berhad,Industrial Products & Services,Building Materials,F,Construction,MALAYSIA,,0.825,849.0,160470000.0
Malaysia,BURSA,GLXT,Glostrext Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.205,390.0,85490000.0
Malaysia,BURSA,TM,Telekom Malaysia Berhad,Telecommunications & Media,Telecommunications Service Providers,J,Information and communication,MALAYSIA,,7.51,56508.0,28821420000.0
Malaysia,BURSA,REACHTEN,Reach Ten Holdings Berhad,Telecommunications & Media,Telecommunications Service Providers,J,Information and communication,MALAYSIA,,0.46,3638.0,460000000.0
Malaysia,BURSA,LSH,Lim Seong Hai Capital Berhad,Construction,,F,Construction,MALAYSIA,,1.8,3403.0,1509050000.0
Malaysia,BURSA,NORTHERN,Northern Solar Holdings Berhad,Energy,Renewable Energy,D,"Electricity, gas, steam and air conditioning supply",MALAYSIA,,0.6,0.0,237360000.0
Malaysia,BURSA,SNS,SNS Network Technology Berhad,Technology,Technology Equipment,J,Information and communication,MALAYSIA,,0.445,70333.0,745710000.0
Malaysia,BURSA,SEMICO,Semico Capital Berhad,Consumer Products & Services,Consumer Services,S,Other service activities,MALAYSIA,,0.51,151567.0,183600000.0
Malaysia,BURSA,SCGBHD,Southern Cable Group Berhad,Industrial Products & Services,"Industrial Materials, Components & Equipment",C,Manufacturing,MALAYSIA,,2.02,84097.0,2283650000.0
Malaysia,BURSA,INTA,Inta Bina Group Berhad,Construction,,F,Construction,MALAYSIA,,0.4,5717.0,249520000.0
Malaysia,BURSA,CME,CME Group Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.01,0.0,12090000.0
Malaysia,BURSA,HEGROUP,He Group Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.3,12694.0,132000000.0
Malaysia,BURSA,LWSABAH,Life Water Berhad,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,1.24,9721.0,586740000.0
Malaysia,BURSA,WASCO,Wasco Berhad,Energy,"Energy, Infrastructure, Equipment & Services",F,Construction,MALAYSIA,,0.945,10123.0,732270000.0
Malaysia,BURSA,MERCURY,Mercury Industries Berhad,Construction,,F,Construction,MALAYSIA,,0.65,201.0,45970000.0
Malaysia,BURSA,VLB,Vestland Berhad,Construction,,F,Construction,MALAYSIA,,0.485,2832.0,457990000.0
Malaysia,BURSA,CRPMATE,Cropmate Berhad,Industrial Products & Services,Chemicals,C,Manufacturing,MALAYSIA,,0.18,5690.0,132840000.0
Malaysia,BURSA,ALLIANZ,Allianz Malaysia Berhad,Financial Services,Insurance,K,Financial and insurance activities,MALAYSIA,,21.22,814.0,3909990000.0
Malaysia,BURSA,LPI,LPI Capital Bhd,Financial Services,Insurance,K,Financial and insurance activities,MALAYSIA,,14.52,406.0,5784520000.0
Malaysia,BURSA,KOTRA,Kotra Industries Berhad,Healthcare,Pharmaceuticals,C,Manufacturing,MALAYSIA,,4.06,53.0,602160000.0
Malaysia,BURSA,EG,EG Industries Berhad,Industrial Products & Services,"Industrial Materials, Components & Equipment",C,Manufacturing,MALAYSIA,,1.04,58961.0,973030000.0
Malaysia,BURSA,PEKAT,Pekat Group Berhad,Energy,Renewable Energy,D,"Electricity, gas, steam and air conditioning supply",MALAYSIA,,1.32,10034.0,932780000.0
Malaysia,BURSA,FAREAST,Far East Holdings Bhd,Plantation,,A,"Agriculture, forestry and fishing",MALAYSIA,,4.1,50.0,2434740000.0
Malaysia,BURSA,AGX,AGX Group Berhad,Transportation & Logistics,Transportation & Logistics Services,H,Transportation and storage,MALAYSIA,,0.52,2982.0,225090000.0
Malaysia,BURSA,ACME,Acme Holdings Berhad,Property,,L,Real estate activities,MALAYSIA,,0.1,0.0,36750000.0
Malaysia,BURSA,APOLLO,Apollo Food Holdings Bhd,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,5.49,1368.0,439200000.0
Malaysia,BURSA,ICTZONE,ICT Zone Asia Berhad,Technology,Technology Equipment,J,Information and communication,MALAYSIA,,0.185,21762.0,147160000.0
Malaysia,BURSA,DELEUM,Deleum Berhad,Energy,"Energy, Infrastructure, Equipment & Services",F,Construction,MALAYSIA,,1.22,10202.0,489900000.0
Malaysia,BURSA,FRONTKN,Frontken Corporation Berhad,Technology,Semiconductors,C,Manufacturing,MALAYSIA,,3.88,6898.0,6452290000.0
Malaysia,BURSA,MBMR,MBM Resources Bhd,Consumer Products & Services,Automotive,C,Manufacturing,MALAYSIA,,4.97,1157.0,1942710000.0
Malaysia,BURSA,EMCC,Evergreen MAX Cash Capital Berhad,Financial Services,Other Financials,K,Financial and insurance activities,MALAYSIA,,0.32,9994.0,358590000.0
Malaysia,BURSA,TAS,TAS Offshore Berhad,Transportation & Logistics,Transportation Equipment,H,Transportation and storage,MALAYSIA,,0.455,42.0,81900000.0
Malaysia,BURSA,SALIRAN,Saliran Group Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.22,62.0,84240000.0
Malaysia,BURSA,KHEESAN,Khee SAN Berhad,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,0.135,91711.0,151080000.0
Malaysia,BURSA,MYAXIS,Myaxis Group Berhad,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,0.29,0.0,98830000.0
Malaysia,BURSA,NADIBHD,Gagasan Nadi Cergas Berhad,Construction,,F,Construction,MALAYSIA,,0.4,16112.0,301200000.0
Malaysia,BURSA,DKSH,DKSH HOLDINGS(M)BHD,Consumer Products & Services,Consumer Services,S,Other service activities,MALAYSIA,,5.83,802.0,919150000.0
Malaysia,BURSA,MNRB,MNRB Holdings Berhad,Financial Services,Insurance,K,Financial and insurance activities,MALAYSIA,,2.47,10811.0,1934220000.0
Malaysia,BURSA,KJTS,KJTS Group Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.765,4063.0,528320000.00000006
Malaysia,BURSA,KEEMING,KEE Ming Group Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.77,14638.0,250250000.0
Malaysia,BURSA,MTEC,Master TEC Group Berhad,Industrial Products & Services,"Industrial Materials, Components & Equipment",C,Manufacturing,MALAYSIA,,1.11,352.0,1132200000.0
Malaysia,BURSA,RGB,RGB International Bhd,Consumer Products & Services,"Travel, Leisure & Hospitality",I,Accommodation and food service activities,MALAYSIA,,0.225,12352.0,348360000.0
Malaysia,BURSA,AURORA,Aurora Italia International Berhad,Consumer Products & Services,Personal Goods,C,Manufacturing,MALAYSIA,,0.22,0.0,137730000.0
Malaysia,BURSA,OIB,Oriental Interest Berhad,Property,,L,Real estate activities,MALAYSIA,,1.26,301.0,764510000.0
Malaysia,BURSA,TECHSTORE,Techstore Berhad,Technology,Software,J,Information and communication,MALAYSIA,,0.25,1990.0,125000000.0
Malaysia,BURSA,KITACON,Kumpulan Kitacon Berhad,Construction,,F,Construction,MALAYSIA,,0.72,0.0,360240000.0
Malaysia,BURSA,SDG,SD Guthrie Berhad,Plantation,,A,"Agriculture, forestry and fishing",MALAYSIA,,5.82,109043.0,40249460000.0
Malaysia,BURSA,SPRITZER,Spritzer Bhd,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,2.62,16104.0,1679940000.0
Malaysia,BURSA,POHKONG,Poh Kong Holdings Berhad,Consumer Products & Services,Retailers,G,Wholesale and retail trade,MALAYSIA,,1.18,545.0,484220000.0
Malaysia,BURSA,OPENSYS,Opensys (M) Berhad,Technology,Software,J,Information and communication,MALAYSIA,,0.305,3553.0,136290000.0
Malaysia,BURSA,FPHB,Farm Price Holdings Berhad,Consumer Products & Services,Consumer Services,S,Other service activities,MALAYSIA,,0.385,1851.0,173730000.0
Malaysia,BURSA,AVANGAAD,Avangaad Berhad,Transportation & Logistics,Transportation & Logistics Services,H,Transportation and storage,MALAYSIA,,0.305,86337.0,404510000.0
Malaysia,BURSA,LAGENDA,Lagenda Properties Berhad,Property,,L,Real estate activities,MALAYSIA,,1.42,5738.0,1189000000.0
Malaysia,BURSA,MAGNI,Magni-Tech Industries Bhd,Consumer Products & Services,Personal Goods,C,Manufacturing,MALAYSIA,,2.0,2411.0,867900000.0
Malaysia,BURSA,INFOM,Infomina Berhad,Technology,Technology Equipment,J,Information and communication,MALAYSIA,,1.14,2845.0,685420000.0
Malaysia,BURSA,ABLEGLOB,Able Global Berhad,Consumer Products & Services,Food & Beverages,C,Manufacturing,MALAYSIA,,1.56,11131.0,484330000.0
Malaysia,BURSA,TIMECOM,Time Dotcom Berhad,Telecommunications & Media,Telecommunications Service Providers,J,Information and communication,MALAYSIA,,6.13,16211.0,11333260000.0
Malaysia,BURSA,KPJ,KPJ Healthcare Berhad,Healthcare,Providers,Q,Human health and social work activities,MALAYSIA,,3.5,155776.0,15843130000.0
Malaysia,BURSA,MHC,MHC Plantations Bhd,Plantation,,A,"Agriculture, forestry and fishing",MALAYSIA,,1.54,4342.0,302680000.0
Malaysia,BURSA,SCIENTX,Scientex Berhad,Industrial Products & Services,Packaging Materials,C,Manufacturing,MALAYSIA,,3.61,2444.0,5618160000.0
Malaysia,BURSA,THMY,THMY Holdings Berhad,Technology,Technology Equipment,J,Information and communication,MALAYSIA,,1.05,16029.0,932400000.0
Malaysia,BURSA,RAMSSOL,Ramssol Group Berhad,Technology,Software,J,Information and communication,MALAYSIA,,0.86,43530.0,347580000.0
Malaysia,BURSA,GUH,GUH Holdings Bhd,Industrial Products & Services,"Industrial Materials, Components & Equipment",C,Manufacturing,MALAYSIA,,0.29,248.0,82140000.0
Malaysia,BURSA,RCECAP,RCE Capital Berhad,Financial Services,Other Financials,K,Financial and insurance activities,MALAYSIA,,1.15,3250.0,1707140000.0
Malaysia,BURSA,AEONCR,Aeon Credit Service (M) Berhad,Financial Services,Other Financials,K,Financial and insurance activities,MALAYSIA,,5.48,1557.0,2798170000.0
Malaysia,BURSA,CETECH,CE Technology Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.79,50.0,273430000.0
Malaysia,BURSA,MMM,MMM Group Berhad,Telecommunications & Media,Media,J,Information and communication,MALAYSIA,,0.015,0.0,4670000.0
Malaysia,BURSA,IBRACO,Ibraco Bhd,Property,,L,Real estate activities,MALAYSIA,,1.15,0.0,627950000.0
Malaysia,BURSA,MCEHLDG,MCE Holdings Berhad,Industrial Products & Services,Auto Parts,C,Manufacturing,MALAYSIA,,1.48,329.0,222630000.0
Malaysia,BURSA,SWKPLNT,Sarawak Plantation Berhad,Plantation,,A,"Agriculture, forestry and fishing",MALAYSIA,,3.6,1795.0,1008000000.0
Malaysia,BURSA,ALRICH,Aldrich Resources Berhad,Technology,Software,J,Information and communication,MALAYSIA,,0.055,394.0,18920000.0
Malaysia,BURSA,SUNLOGY,ES Sunlogy Berhad,Construction,,F,Construction,MALAYSIA,,0.26,1201.0,182000000.0
Malaysia,BURSA,KINERGY,Kinergy Advancement Berhad,Energy,Renewable Energy,D,"Electricity, gas, steam and air conditioning supply",MALAYSIA,,0.395,88050.0,863100000.0
Malaysia,BURSA,EDARAN,Edaran Bhd,Technology,Technology Equipment,J,Information and communication,MALAYSIA,,1.19,0.0,71400000.0
Malaysia,BURSA,YXPM,YX Precious Metals Bhd,Consumer Products & Services,Personal Goods,C,Manufacturing,MALAYSIA,,0.215,393.0,80010000.0
Malaysia,BURSA,SAMAIDEN,Samaiden Group Berhad,Energy,Renewable Energy,D,"Electricity, gas, steam and air conditioning supply",MALAYSIA,,1.0,39523.0,504700000.0
Malaysia,BURSA,LFECORP,LFE Corporation Bhd,Industrial Products & Services,Industrial Engineering,F,Construction,MALAYSIA,,0.165,1520.0,192070000.0
Malaysia,BURSA,ATECH,Aurelius Technologies Berhad,Industrial Products & Services,"Industrial Materials, Components & Equipment",C,Manufacturing,MALAYSIA,,0.66,7605.0,858450000.0
Malaysia,BURSA,BENTLEY,Bentley Music Group Berhad,Consumer Products & Services,Retailers,G,Wholesale and retail trade,MALAYSIA,,0.18,0.0,45000000.0
Malaysia,BURSA,TMK,TMK Chemical Bhd,Industrial Products & Services,Chemicals,C,Manufacturing,MALAYSIA,,1.28,2056.0,1280000000.0
Malaysia,BURSA,KIPREIT,KIP Real Estate Investment Trust,Real Estate Investment Trusts,,L,Real estate activities,MALAYSIA,,0.915,23477.0,877150000.0
Malaysia,BURSA,EPB,EPB Group Berhad,Industrial Products & Services,Industrial Services,C,Manufacturing,MALAYSIA,,0.37,1424.0,137640000.0
Malaysia,BURSA,SJC,Seni Jaya Corporation Berhad,Telecommunications & Media,Media,J,Information and communication,MALAYSIA,,0.505,66393.0,107840000.0
Malaysia,BURSA,IOICORP,IOI Corporation Berhad,Plantation,,A,"Agriculture, forestry and fishing",MALAYSIA,,4.06,25414.0,25517910000.0
Malaysia,BURSA,BAUTO,Bermaz Auto Berhad,Consumer Products & Services,Automotive,C,Manufacturing,MALAYSIA,,0.91,53599.0,1066680000.0000001
Malaysia,BURSA,PETGAS,Petronas Gas Berhad,Utilities,"Gas, Water & Multi-Utilities",D,"Electricity, gas, steam and air conditioning supply",MALAYSIA,,17.92,3305.0,35458880000.0
Malaysia,BURSA,OHM,Oasis Home Holding Berhad,Consumer Products & Services,Retailers,G,Wholesale and retail trade,MALAYSIA,,0.32,1620.0,160000000.0
Malaysia,BURSA,COLFORM,Colform Group Berhad,Industrial Products & Services,Metals,C,Manufacturing,MALAYSIA,,0.28,0.0,168000000.0
Malaysia,BURSA,LTKM,LTKM Berhad,Consumer Products & Services,Agricultural Products,A,"Agriculture, forestry and fishing",MALAYSIA,,1.25,0.0,178890000.0
Malaysia,BURSA,PBBANK,Public Bank Berhad,Financial Services,Banking,K,Financial and insurance activities,MALAYSIA,,4.93,243935.0,95694710000.0
Malaysia,BURSA,HARBOUR,Harbour-Link Group Berhad,Transportation & Logistics,Transportation & Logistics Services,H,Transportation and storage,MALAYSIA,,1.37,455.0,548550000.0
Malaysia,BURSA,SCOPE,Scope Industries Bhd,Industrial Products & Services,"Industrial Materials, Components & Equipment",C,Manufacturing,MALAYSIA,,0.075,8766.0,86630000.0
Malaysia,BURSA,RADIUM,Radium Development Berhad,Property,,L,Real estate activities,MALAYSIA,,0.5,2802.0,1734000000.0
Malaysia,BURSA,LFG,Lianson Fleet Group Berhad,Energy,"Energy, Infrastructure, Equipment & Services",F,Construction,MALAYSIA,,1.9,4443.0,2219950000.0
Malaysia,BURSA,VITROX,VITROX Corporation Berhad,Technology,Semiconductors,C,Manufacturing,MALAYSIA,,4.33,7264.0,8197719999.999999
Malaysia,BURSA,TALIWRK,Taliworks Corporation Berhad,Utilities,"Gas, Water & Multi-Utilities",D,"Electricity, gas, steam and air conditioning supply",MALAYSIA,,0.41,9934.0,826490000.0
Malaysia,BURSA,LBALUM,LB Aluminium Bhd,Industrial Products & Services,Metals,C,Manufacturing,MALAYSIA,,0.51,21359.0,221770000.0
Malaysia,BURSA,KIMLUN,Kimlun Corporation Berhad,Construction,,F,Construction,MALAYSIA,,1.12,1896.0,435370000.0
